"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
9.758350125E0,-9.237800598E0,-1.360715866E1,-3.969372559E1,4.296607473E1
9.768412125E0,-9.350395203E0,-1.374630356E1,-3.962817383E1,4.297421218E1
9.778475125E0,-9.403488159E0,-1.373112869E1,-3.988073730E1,4.321391781E1
9.788538125E0,-9.611129761E0,-1.376384735E1,-3.957647705E1,4.298970627E1
9.798601125E0,-9.225837708E0,-1.386987305E1,-3.948629761E1,4.285623827E1
9.808664125E0,-9.421401978E0,-1.376742172E1,-3.999716187E1,4.333679353E1
9.818727125E0,-9.284896851E0,-1.362676620E1,-3.989724731E1,4.317045761E1
9.828789125E0,-9.126831055E0,-1.363488388E1,-3.989404297E1,4.313633930E1
9.838852125E0,-9.126274109E0,-1.355137253E1,-3.981997681E1,4.304136533E1
9.848915125E0,-9.306404114E0,-1.336183548E1,-3.969839478E1,4.290816184E1
9.858978125E0,-9.277328491E0,-1.354220200E1,-3.965090942E1,4.291450427E1
9.869041125E0,-9.104377747E0,-1.337667847E1,-3.978353882E1,4.294828497E1
9.879104125E0,-9.275619507E0,-1.346912003E1,-3.967703247E1,4.291527953E1
9.889166125E0,-9.101737976E0,-1.343973541E1,-4.016134644E1,4.331745456E1
9.899229125E0,-9.154541016E0,-1.324420929E1,-4.007406616E1,4.318733008E1
9.909292125E0,-9.010299683E0,-1.324133682E1,-3.990594482E1,4.300003411E1
9.919355125E0,-8.966720581E0,-1.304627228E1,-4.023306274E1,4.323547890E1
9.929418125E0,-9.143409729E0,-1.283026505E1,-4.006842041E1,4.305456952E1
9.939481125E0,-9.369888306E0,-1.304734421E1,-3.997894287E1,4.308530922E1
9.949544125E0,-9.455696106E0,-1.316771317E1,-3.975292969E1,4.293127389E1
9.959606125E0,-9.230102539E0,-1.318986511E1,-3.980133057E1,4.293382407E1
9.969669125E0,-8.966102600E0,-1.321481323E1,-3.992532349E1,4.300062488E1
9.979732125E0,-8.979019165E0,-1.313886642E1,-3.975909424E1,4.282567187E1
9.989795125E0,-8.534553528E0,-1.316868591E1,-3.991809082E1,4.289180420E1
9.999858125E0,-8.578025818E0,-1.318446350E1,-3.970889282E1,4.271075712E1
1.000992113E1,-8.321571350E0,-1.349759293E1,-4.030758667E1,4.331437530E1
1.001998313E1,-8.485450745E0,-1.335592651E1,-4.011502075E1,4.312306271E1
1.003004613E1,-8.506225586E0,-1.353591537E1,-4.038201904E1,4.343137507E1
1.004010913E1,-8.443870544E0,-1.337400818E1,-4.006137085E1,4.307059878E1
1.005017212E1,-8.194442749E0,-1.344574356E1,-4.004537964E1,4.302986570E1
1.006023513E1,-8.316452026E0,-1.339914703E1,-3.994860840E1,4.294871160E1
1.007029813E1,-8.472106934E0,-1.329592514E1,-3.991494751E1,4.291574601E1
1.008036013E1,-8.582939148E0,-1.335533905E1,-3.974746704E1,4.280061988E1
1.009042313E1,-8.551841736E0,-1.304691696E1,-3.975711060E1,4.270812431E1
1.010048613E1,-8.326232910E0,-1.332180023E1,-3.989782715E1,4.287928552E1
1.011054913E1,-8.296714783E0,-1.300196075E1,-3.965747070E1,4.255116264E1
1.012061213E1,-8.590347290E0,-1.307625580E1,-4.023696899E1,4.317170608E1
1.013067513E1,-8.357261658E0,-1.302023315E1,-4.000781250E1,4.289516703E1
1.014073713E1,-8.379150391E0,-1.324474716E1,-3.989620972E1,4.286421629E1
1.015080013E1,-8.286460876E0,-1.322990036E1,-4.004656982E1,4.298166414E1
1.016086312E1,-8.327674866E0,-1.307083130E1,-4.019772339E1,4.308194245E1
1.017092613E1,-8.174224854E0,-1.295576096E1,-4.005355835E1,4.288306461E1
1.018098913E1,-7.987869263E0,-1.306072617E1,-3.999111938E1,4.282146953E1
1.019105213E1,-8.053871155E0,-1.309836197E1,-3.997375488E1,4.282911400E1
1.020111413E1,-8.418243408E0,-1.279843521E1,-3.996704102E1,4.280223281E1
1.021117712E1,-8.448318481E0,-1.265943527E1,-3.969754028E1,4.251505723E1
1.022124013E1,-8.293594360E0,-1.304807281E1,-4.002304077E1,4.290547406E1
1.023130313E1,-8.531593323E0,-1.321865845E1,-4.009252930E1,4.306892059E1
1.024136613E1,-8.691040039E0,-1.300970840E1,-4.006164551E1,4.300839605E1
1.025142913E1,-8.425498962E0,-1.315928268E1,-3.964080811E1,4.260926449E1
1.026149113E1,-8.571090698E0,-1.315353775E1,-3.966561890E1,4.265958830E1
1.027155413E1,-8.642112732E0,-1.318467331E1,-3.991748047E1,4.291767666E1
1.028161713E1,-8.598487854E0,-1.301942444E1,-3.976562500E1,4.271702632E1
1.029168013E1,-8.670387268E0,-1.293848801E1,-3.957778931E1,4.253212308E1
1.030174313E1,-8.785247803E0,-1.315231705E1,-3.986145020E1,4.288472029E1
1.031180613E1,-8.862045288E0,-1.324178696E1,-3.968197632E1,4.276143137E1
1.032186913E1,-8.947006226E0,-1.327961731E1,-3.960684204E1,4.272117850E1
1.033193113E1,-8.825218201E0,-1.302808380E1,-3.941461182E1,4.243968742E1
1.034199413E1,-8.732620239E0,-1.324775696E1,-3.964218140E1,4.269969867E1
1.035205713E1,-8.997673035E0,-1.303603745E1,-3.944540405E1,4.250689701E1
1.036212013E1,-8.837249756E0,-1.290322113E1,-3.961392212E1,4.258935224E1
1.037218313E1,-8.593582153E0,-1.292482376E1,-3.980816650E1,4.272693347E1
1.038224613E1,-8.582328796E0,-1.278472137E1,-3.965017700E1,4.253518549E1
1.039230813E1,-8.515518188E0,-1.281872559E1,-3.989007568E1,4.275572375E1
1.040237113E1,-8.546615601E0,-1.261585617E1,-4.012023926E1,4.291664087E1
1.041243413E1,-8.657958984E0,-1.259167480E1,-3.985061646E1,4.267999719E1
1.042249712E1,-8.439376831E0,-1.235664749E1,-4.003137207E1,4.273664199E1
1.043256013E1,-8.109771729E0,-1.208887100E1,-4.008499146E1,4.264640359E1
1.044262313E1,-7.910606384E0,-1.216427231E1,-3.990438843E1,4.246065744E1
1.045268513E1,-7.870933533E0,-1.222114182E1,-4.004946899E1,4.260596048E1
1.046274813E1,-8.089942932E0,-1.263545609E1,-3.996386719E1,4.268738230E1
1.047281113E1,-8.159042358E0,-1.269848633E1,-3.994885254E1,4.270517939E1
1.048287413E1,-8.379600525E0,-1.238834763E1,-3.996170044E1,4.266879848E1
1.049293713E1,-8.220672607E0,-1.250943756E1,-3.991342163E1,4.262800385E1
1.050300013E1,-8.123222351E0,-1.250734329E1,-3.957543945E1,4.229226626E1
1.051306213E1,-8.006698608E0,-1.256286621E1,-3.972360229E1,4.242519781E1
1.052312513E1,-8.197151184E0,-1.236810684E1,-3.958526611E1,4.227477555E1
1.053318813E1,-8.197387695E0,-1.259579468E1,-4.023043823E1,4.294577242E1
1.054325113E1,-8.021736145E0,-1.258738327E1,-4.010754395E1,4.279492435E1
1.055331413E1,-8.155891418E0,-1.233657455E1,-4.005960083E1,4.270223946E1
1.056337713E1,-8.232246399E0,-1.215076065E1,-4.020971680E1,4.280458141E1
1.057343913E1,-8.200912476E0,-1.224864578E1,-4.036935425E1,4.297637783E1
1.058350254E1,-8.201248169E0,-1.205748749E1,-4.019058228E1,4.275425569E1
1.059356554E1,-8.166481018E0,-1.176820374E1,-3.973440552E1,4.223748351E1
1.060362854E1,-8.189498901E0,-1.187044907E1,-4.002304077E1,4.254197040E1
1.061369154E1,-8.452140808E0,-1.167481995E1,-4.025250244E1,4.275516411E1
1.062375454E1,-8.260330200E0,-1.179730225E1,-4.018572998E1,4.268843273E1
1.063381654E1,-8.393661499E0,-1.196738052E1,-3.991513062E1,4.250752171E1
1.064387954E1,-8.481346130E0,-1.209664917E1,-4.007318115E1,4.270974129E1
1.065394254E1,-8.204421997E0,-1.207459259E1,-4.010327148E1,4.267763712E1
1.066400554E1,-7.983757019E0,-1.174263763E1,-4.032278442E1,4.274993402E1
1.067406854E1,-7.991195679E0,-1.181299210E1,-4.076388550E1,4.318680761E1
1.068413154E1,-7.869537354E0,-1.151512909E1,-4.057861328E1,4.290864332E1
1.069419354E1,-7.836196899E0,-1.176390457E1,-4.047500610E1,4.287215357E1
1.070425654E1,-7.931198120E0,-1.174385452E1,-4.035705566E1,4.277281806E1
1.071431954E1,-7.883552551E0,-1.186951065E1,-4.019830322E1,4.264902421E1
1.072438254E1,-7.952827454E0,-1.185279083E1,-4.012960815E1,4.259250598E1
1.073444554E1,-8.259429932E0,-1.210592270E1,-3.993801880E1,4.254194275E1
1.074450854E1,-8.243293762E0,-1.203619003E1,-4.026068115E1,4.282223966E1
1.075457154E1,-8.233848572E0,-1.178379822E1,-4.021484375E1,4.270699967E1
1.076463354E1,-8.246765137E0,-1.184498596E1,-3.980056763E1,4.233672178E1
1.077469654E1,-8.314567566E0,-1.160232925E1,-4.010467529E1,4.256913269E1
1.078475954E1,-8.313407898E0,-1.156868744E1,-3.974096680E1,4.221719699E1
1.079482254E1,-8.374649048E0,-1.164479446E1,-3.999072266E1,4.248521959E1
1.080488554E1,-8.294830322E0,-1.170035934E1,-3.999682617E1,4.249057216E1
1.081494854E1,-8.364944458E0,-1.169412231E1,-3.999203491E1,4.249808994E1
1.082501054E1,-8.651794434E0,-1.187421799E1,-4.029699707E1,4.289170750E1
1.083507354E1,-8.771400452E0,-1.196262360E1,-4.055404663E1,4.318185414E1
1.084513654E1,-8.416580200E0,-1.204436111E1,-4.012927246E1,4.273480976E1
1.085519954E1,-8.399429321E0,-1.208467484E1,-4.012182617E1,4.273582472E1
1.086526254E1,-8.624748230E0,-1.197116089E1,-3.997619629E1,4.261210209E1
1.087532554E1,-8.598937988E0,-1.209835815E1,-3.994241333E1,4.261112985E1
1.088538754E1,-8.548126221E0,-1.201102448E1,-3.960476685E1,4.225958741E1
1.089545054E1,-8.401535034E0,-1.243089676E1,-3.989752197E1,4.262540609E1
1.090551354E1,-8.270294189E0,-1.227045441E1,-4.023159790E1,4.286657540E1
1.091557654E1,-8.548988342E0,-1.188670349E1,-4.008673096E1,4.267698350E1
1.092563954E1,-8.060073853E0,-1.190076828E1,-4.001342773E1,4.251667291E1
1.093570254E1,-8.268013000E0,-1.185988617E1,-3.997094727E1,4.250521808E1
1.094576454E1,-8.193984985E0,-1.185998535E1,-3.997644043E1,4.249607549E1
1.095582754E1,-8.161598206E0,-1.189622116E1,-3.993295288E1,4.245906839E1
1.096589054E1,-8.307495117E0,-1.199597931E1,-4.028219604E1,4.284359127E1
1.097595354E1,-8.571495056E0,-1.228405380E1,-4.075653076E1,4.342192194E1
1.098601654E1,-8.468704224E0,-1.222901154E1,-4.087338257E1,4.349598921E1
1.099607954E1,-8.331840515E0,-1.220780182E1,-4.038125610E1,4.300111436E1
1.100614154E1,-8.434654236E0,-1.233076096E1,-4.064819336E1,4.330665862E1
1.101620454E1,-8.557723999E0,-1.213436890E1,-4.031088257E1,4.295864060E1
1.102626754E1,-8.264533997E0,-1.201732254E1,-3.984652710E1,4.243187817E1
1.103633054E1,-8.607086182E0,-1.198491669E1,-4.004025269E1,4.267249695E1
1.104639354E1,-8.329666138E0,-1.190425873E1,-4.040698242E1,4.293971288E1
1.105645654E1,-8.360832214E0,-1.244760132E1,-4.048483276E1,4.317253731E1
1.106651854E1,-8.556816101E0,-1.224724197E1,-4.060247803E1,4.326401807E1
1.107658154E1,-8.636810303E0,-1.223773575E1,-4.032281494E1,4.301495174E1
1.108664454E1,-8.737960815E0,-1.227390289E1,-4.021939087E1,4.294880736E1
1.109670754E1,-8.420326233E0,-1.226236343E1,-3.980923462E1,4.249756007E1
1.110677054E1,-8.429405212E0,-1.211947632E1,-3.997360229E1,4.261250355E1
