Callisto_Wave_Number,Callisto_Spectrum,Callisto_Noise,Titan_Wave_Number,Titan_Spectrum,Titan_Noise
1248.995905,20.5311,2.73973,1248.995659,0.410599,0.740377
1249.000051,20.5258,2.72866,1248.999806,0.7564,0.739198
1249.004197,21.646,2.73207,1249.003952,0.7351,0.738534
1249.008344,23.4807,2.72278,1249.008098,0.605647,0.738229
1249.01249,25.0551,2.72239,1249.012245,0.107961,0.737488
1249.016636,20.6385,2.71377,1249.016391,0.815706,0.736169
1249.020783,20.8788,2.69637,1249.020537,1.38564,0.73503
1249.024929,21.6268,2.70625,1249.024684,1.27689,0.733805
1249.029075,20.1833,2.72228,1249.02883,-0.358736,0.73384
1249.033222,21.171,2.71981,1249.032976,0.0688561,0.733594
1249.037368,21.3906,2.71094,1249.037123,1.19995,0.73508
1249.041514,17.9399,2.71806,1249.041269,0.420437,0.736472
1249.045661,22.8511,2.72572,1249.045415,0.949803,0.738033
1249.049807,26.5037,2.72792,1249.049562,0.964959,0.739261
1249.053953,22.7122,2.73055,1249.053708,0.352675,0.740762
1249.0581,17.6055,2.7471,1249.057854,0.385632,0.742786
1249.062246,17.8599,2.75042,1249.062001,0.897057,0.745241
1249.066392,18.9651,2.76555,1249.066147,0.944062,0.749474
1249.070539,18.8428,2.78445,1249.070293,0.656776,0.754304
1249.074685,18.2649,2.81484,1249.07444,0.589619,0.760022
1249.078831,20.5014,2.83232,1249.078586,0.572105,0.764117
1249.082978,21.3699,2.83201,1249.082732,0.274951,0.768145
1249.087124,22.614,2.85453,1249.086879,0.465665,0.775112
1249.09127,22.9231,2.88575,1249.091025,1.18175,0.781756
1249.095417,20.641,2.91237,1249.095171,1.28657,0.787326
1249.099563,17.6008,2.927,1249.099318,0.628724,0.796787
1249.103709,21.5719,2.97737,1249.103464,0.414591,0.807554
1249.107856,17.788,3.01738,1249.10761,1.05316,0.817607
1249.112002,16.4452,3.01428,1249.111757,1.22014,0.823894
1249.116148,22.3608,3.01569,1249.115903,0.834866,0.823241
1249.120295,21.1336,3.01808,1249.120049,-0.170606,0.822907
1249.124441,21.0961,3.02279,1249.124196,0.357355,0.823922
1249.128587,22.3053,3.03909,1249.128342,0.232174,0.827487
1249.132734,20.5471,3.04888,1249.132488,0.155803,0.830526
1249.13688,18.9915,3.06529,1249.136635,0.985354,0.834205
1249.141026,20.5941,3.08324,1249.140781,0.570069,0.840994
1249.145173,19.3255,3.11098,1249.144927,1.46193,0.847732
1249.149319,21.6883,3.13136,1249.149074,1.9472,0.852786
1249.153465,21.6255,3.15525,1249.15322,1.83611,0.860202
1249.157612,20.1501,3.1877,1249.157366,1.14035,0.869019
1249.161758,21.3856,3.21645,1249.161513,1.98857,0.87805
1249.165904,22.1273,3.24074,1249.165659,4.76301,0.887359
1249.170051,18.633,3.25993,1249.169805,8.85758,0.894994
1249.174197,19.1406,3.29992,1249.173952,10.6043,0.902404
1249.178343,18.8684,3.31405,1249.178098,7.29451,0.907113
1249.18249,19.8284,3.32837,1249.182244,3.99456,0.911132
1249.186636,18.9655,3.33696,1249.186391,2.3173,0.91499
1249.190782,19.7883,3.34452,1249.190537,1.42906,0.915462
1249.194929,19.5499,3.33105,1249.194683,1.36052,0.91402
1249.199075,19.2625,3.31984,1249.19883,2.06627,0.909477
1249.203221,16.427,3.30509,1249.202976,0.942993,0.904915
1249.207368,18.3226,3.27237,1249.207122,1.12528,0.899104
1249.211514,17.4288,3.25749,1249.211269,2.18376,0.892109
1249.21566,19.2498,3.22707,1249.215415,1.30487,0.885377
1249.219807,18.8872,3.19762,1249.219561,0.382862,0.8777
1249.223953,14.8286,3.18153,1249.223708,0.514762,0.870941
1249.228099,15.6951,3.15366,1249.227854,-0.120926,0.864187
1249.232246,16.3129,3.13332,1249.232,0.181329,0.858506
1249.236392,15.5932,3.12589,1249.236147,0.825639,0.852982
1249.240538,16.3799,3.09807,1249.240293,0.577681,0.847312
1249.244685,17.4427,3.09428,1249.244439,0.43846,0.844551
1249.248831,16.1106,3.09805,1249.248586,1.01108,0.841031
1249.252977,16.9843,3.07379,1249.252732,0.219454,0.837263
1249.257124,14.0963,3.05211,1249.256878,0.972139,0.833888
1249.26127,15.7205,3.03702,1249.261025,0.862811,0.829785
1249.265416,17.5607,3.02809,1249.265171,0.310379,0.825693
1249.269563,13.5695,3.02368,1249.269317,-0.000636704,0.821369
1249.273709,16.8332,3.01503,1249.273464,-0.0443038,0.818618
1249.277855,15.9664,3.00684,1249.27761,1.03644,0.816562
1249.282002,16.4709,2.9995,1249.281756,1.52653,0.815454
1249.286148,14.7886,2.9932,1249.285903,2.07572,0.812458
1249.290294,14.5178,2.98392,1249.290049,1.96238,0.811684
1249.294441,13.7328,2.9866,1249.294195,0.604691,0.810944
1249.298587,12.5729,2.98092,1249.298342,1.30532,0.808756
1249.302733,15.4896,2.97882,1249.302488,2.11835,0.807486
1249.30688,18.5025,2.97241,1249.306634,1.60848,0.806062
1249.311026,18.1291,2.96414,1249.310781,0.99869,0.804442
1249.315172,14.6759,2.97679,1249.314927,1.15311,0.808379
1249.319319,14.071,2.97142,1249.319073,1.42685,0.805343
1249.323465,16.4036,2.95987,1249.32322,1.40123,0.80277
1249.327611,17.1587,2.95898,1249.327366,0.80196,0.800577
1249.331758,18.9151,2.94725,1249.331512,1.25169,0.798333
1249.335904,16.6049,2.92916,1249.335659,0.816521,0.797607
1249.34005,18.4584,2.9247,1249.339805,1.14756,0.794538
1249.344197,16.4729,2.94455,1249.343951,1.00499,0.794668
1249.348343,12.8453,2.94008,1249.348098,0.106514,0.79228
1249.352489,14.7353,2.92764,1249.352244,0.802636,0.792641
1249.356636,17.0658,2.92014,1249.35639,1.36842,0.79031
1249.360782,14.8962,2.92411,1249.360537,1.81002,0.789546
1249.364928,17.0678,2.90984,1249.364683,1.33049,0.788418
1249.369075,15.8122,2.91772,1249.368829,1.01646,0.788191
1249.373221,15.2918,2.90521,1249.372976,0.852856,0.787396
1249.377367,18.7432,2.91175,1249.377122,1.17162,0.785626
1249.381514,18.8871,2.91643,1249.381268,1.45652,0.785401
1249.38566,14.4378,2.92078,1249.385415,1.38279,0.786734
1249.389806,18.0708,2.92751,1249.389561,1.68652,0.787643
1249.393953,21.1344,2.92311,1249.393707,2.08263,0.786223
1249.398099,18.6958,2.92394,1249.397854,2.05007,0.787011
1249.402245,15.7356,2.92872,1249.402,1.193,0.789209
1249.406392,14.2053,2.93045,1249.406146,0.775005,0.790157
1249.410538,14.6488,2.93159,1249.410293,1.40357,0.790522
1249.414684,14.9417,2.93654,1249.414439,1.00762,0.792218
1249.418831,14.8564,2.94606,1249.418585,1.41609,0.792762
1249.422977,13.6008,2.96694,1249.422732,1.17041,0.795382
1249.427123,16.1944,2.96444,1249.426878,1.80325,0.800187
1249.43127,17.8369,2.97341,1249.431024,0.646268,0.801346
1249.435416,17.5096,3.00175,1249.435171,1.20273,0.805826
1249.439562,20.3695,3.00277,1249.439317,2.10696,0.808646
1249.443709,14.6437,3.01858,1249.443463,0.876212,0.813144
1249.447855,20.3854,3.04567,1249.44761,1.24036,0.819032
1249.452001,18.7261,3.07188,1249.451756,1.9829,0.823891
1249.456148,19.6088,3.10081,1249.455902,1.64266,0.832023
1249.460294,18.5797,3.13164,1249.460049,1.30991,0.841076
1249.46444,21.5465,3.1685,1249.464195,2.18029,0.85118
1249.468587,17.7635,3.20922,1249.468341,2.21976,0.862786
1249.472733,16.0833,3.24794,1249.472488,2.65118,0.874369
1249.476879,17.7694,3.30056,1249.476634,1.03464,0.887688
1249.481026,16.106,3.3523,1249.48078,1.38128,0.901051
1249.485172,17.6291,3.39585,1249.484927,1.84279,0.914408
1249.489318,18.4582,3.42154,1249.489073,1.66934,0.924279
1249.493465,16.5214,3.43242,1249.493219,2.18232,0.927965
1249.497611,15.9793,3.4316,1249.497366,1.91905,0.929087
1249.501757,18.1464,3.43757,1249.501512,2.35161,0.93057
1249.505904,17.5086,3.44983,1249.505658,1.50715,0.932747
1249.51005,18.1114,3.46129,1249.509805,1.59816,0.936581
1249.514196,16.9209,3.49693,1249.513951,2.12689,0.944229
1249.518343,23.0754,3.52486,1249.518097,1.8614,0.953528
1249.522489,16.4743,3.59339,1249.522244,1.93309,0.968432
1249.526635,15.7453,3.67609,1249.52639,2.54432,0.989267
1249.530782,16.9082,3.7279,1249.530536,2.64213,1.0062
1249.534928,16.103,3.81814,1249.534683,3.29372,1.02752
1249.539074,16.2499,3.90615,1249.538829,2.93018,1.05287
1249.543221,14.9856,4.00773,1249.542975,2.98266,1.08063
1249.547367,15.2642,4.15458,1249.547122,4.2338,1.11618
1249.551513,19.8892,4.29812,1249.551268,3.94572,1.15653
1249.55566,19.1359,4.47741,1249.555414,5.22599,1.20553
1249.559806,15.0936,4.69577,1249.559561,6.84749,1.26276
1249.563952,12.4463,4.93127,1249.563707,8.60546,1.32648
1249.568099,8.53128,5.21915,1249.567853,13.0101,1.39896
1249.572245,9.67373,5.55281,1249.572,11.5148,1.48531
1249.576391,10.171,5.9021,1249.576146,6.10403,1.58223
1249.580538,7.64902,6.32253,1249.580292,5.01195,1.69442
1249.584684,12.4105,6.80024,1249.584439,6.23113,1.82549
1249.58883,13.9428,7.37529,1249.588585,6.21381,1.98272
1249.592977,2.59864,8.06309,1249.592731,4.83286,2.16524
1249.597123,0.968307,8.84507,1249.596878,2.0622,2.3713
1249.601269,12.3021,9.69107,1249.601024,3.13935,2.6084
1249.605416,18.1415,10.6411,1249.60517,2.96432,2.87041
1249.609562,8.0895,11.6556,1249.609317,0.679234,3.15724
1249.613708,7.36506,12.5274,1249.613463,0.480921,3.43977
1249.617855,-3.89365,13.4336,1249.617609,-1.79621,3.70203
1249.622001,0.889429,14.3131,1249.621756,-5.30196,3.93389
1249.626147,10.7251,14.8425,1249.625902,-1.7182,4.09964
1249.630294,-19.0115,15.0073,1249.630048,8.96011,4.1903
1249.63444,2.74452,14.8161,1249.634195,2.83981,4.18676
1249.638586,-22.4838,14.7186,1249.638341,0.816218,4.11099
1249.642733,5.04864,13.9541,1249.642487,0.441812,3.96883
1249.646879,-5.78114,13.2437,1249.646634,-0.424618,3.76903
1249.651025,-4.3791,12.5441,1249.65078,1.91135,3.57136
1249.655172,9.95005,11.8706,1249.654926,0.930149,3.37501
1249.659318,2.85192,11.3049,1249.659073,1.86383,3.18481
1249.663464,7.53932,10.7436,1249.663219,4.42118,3.02039
1249.667611,-3.93601,10.2466,1249.667365,1.61342,2.87525
1249.671757,0.483187,9.72482,1249.671512,2.88731,2.73561
1249.675903,1.77545,9.20671,1249.675658,4.72178,2.58922
1249.68005,3.44062,8.65489,1249.679804,6.31033,2.43312
1249.684196,16.6215,8.08525,1249.683951,6.74887,2.27376
1249.688342,7.4,7.55577,1249.688097,5.76245,2.12385
1249.692489,0.175039,7.07945,1249.692243,7.22114,1.98523
1249.696635,4.99774,6.65052,1249.69639,10.1968,1.85785
1249.700781,14.8746,6.23417,1249.700536,12.0719,1.743
1249.704928,14.6983,5.87132,1249.704682,12.08,1.64258
1249.709074,15.4788,5.55531,1249.708829,10.9056,1.54016
1249.71322,20.5166,5.27979,1249.712975,11.5115,1.46141
1249.717367,19.4832,5.01074,1249.717121,12.6932,1.39301
1249.721513,11.6196,4.81314,1249.721268,13.9364,1.33088
1249.725659,16.0994,4.6152,1249.725414,13.4794,1.27649
1249.729806,25.2009,4.45666,1249.72956,12.647,1.22921
1249.733952,19.5081,4.32512,1249.733707,11.8547,1.19176
1249.738098,9.16698,4.20822,1249.737853,11.24,1.15584
1249.742245,15.6713,4.09291,1249.741999,11.8108,1.12137
1249.746391,21.5886,3.98429,1249.746146,13.0697,1.09328
1249.750537,17.5368,3.90895,1249.750292,14.3226,1.06873
1249.754684,21.7748,3.83856,1249.754438,11.4213,1.04681
1249.75883,19.8986,3.77336,1249.758585,8.0625,1.02872
1249.762976,17.9352,3.71602,1249.762731,5.88234,1.01428
1249.767123,21.6214,3.67342,1249.766877,5.66599,1.00143
1249.771269,20.4823,3.63621,1249.771024,5.82167,0.988586
1249.775415,20.3207,3.58949,1249.77517,5.92154,0.977055
1249.779562,21.6567,3.55657,1249.779316,5.50313,0.968939
1249.783708,20.9719,3.53787,1249.783463,5.64963,0.961381
1249.787854,23.0004,3.51074,1249.787609,5.19527,0.956255
1249.792001,20.6031,3.49791,1249.791755,4.74537,0.95197
1249.796147,19.5464,3.48907,1249.795902,6.24351,0.948729
1249.800293,21.239,3.48705,1249.800048,6.61699,0.947202
1249.80444,20.8514,3.4858,1249.804194,5.7126,0.947546
1249.808586,23.2913,3.4881,1249.808341,5.01951,0.947743
1249.812732,20.8572,3.50188,1249.812487,4.62629,0.948661
1249.816879,21.4775,3.50347,1249.816633,3.32719,0.949606
1249.821025,20.5877,3.50567,1249.82078,3.47358,0.952389
1249.825171,15.4659,3.51914,1249.824926,3.04877,0.95478
1249.829318,19.0429,3.53595,1249.829072,1.61668,0.957715
1249.833464,15.7707,3.55498,1249.833219,2.75296,0.962886
1249.83761,16.5846,3.57976,1249.837365,2.84379,0.968996
1249.841757,17.7472,3.60123,1249.841511,3.38043,0.975996
1249.845903,15.4184,3.63198,1249.845658,1.55881,0.983379
1249.850049,18.9516,3.65911,1249.849804,1.07091,0.989796
1249.854196,20.1528,3.66245,1249.85395,2.78179,0.992307
1249.858342,19.5161,3.66146,1249.858097,1.93365,0.991259
1249.862488,17.9535,3.66527,1249.862243,2.62522,0.991089
1249.866635,14.7774,3.66886,1249.866389,2.66723,0.99256
1249.870781,15.6392,3.6846,1249.870536,2.34875,0.99576
1249.874927,19.6672,3.70024,1249.874682,2.56047,1.00039
1249.879074,16.4962,3.7274,1249.878828,1.28542,1.00714
1249.88322,12.9011,3.7539,1249.882975,1.35972,1.01429
1249.887366,14.2086,3.78809,1249.887121,0.740778,1.02503
1249.891513,11.8005,3.85044,1249.891267,1.45696,1.03655
1249.895659,13.9129,3.88426,1249.895414,3.29278,1.04925
1249.899805,12.8572,3.94556,1249.89956,2.3965,1.06327
1249.903952,13.1158,3.98368,1249.903706,1.4379,1.07829
1249.908098,5.979,4.06251,1249.907853,1.68307,1.09579
1249.912244,13.5315,4.12878,1249.911999,2.73301,1.11477
1249.916391,13.9043,4.20079,1249.916145,2.31159,1.13575
1249.920537,14.0226,4.29205,1249.920292,2.1169,1.1589
1249.924683,12.9761,4.38418,1249.924438,1.32496,1.1831
1249.92883,10.9176,4.4989,1249.928584,1.46933,1.21261
1249.932976,12.349,4.6292,1249.932731,2.52496,1.24701
1249.937122,15.9991,4.77107,1249.936877,3.41395,1.28551
1249.941269,15.1726,4.952,1249.941023,2.00315,1.33141
1249.945415,11.7688,5.15629,1249.94517,0.886681,1.38653
1249.949561,8.42539,5.39428,1249.949316,2.6887,1.45211
1249.953708,11.7787,5.66883,1249.953462,2.75629,1.52517
1249.957854,20.3016,5.99145,1249.957609,1.5996,1.61403
1249.962,14.6395,6.41631,1249.961755,1.06023,1.71739
1249.966147,15.9987,6.85852,1249.965901,0.580266,1.87804
1249.970293,12.4188,7.59159,1249.970048,-1.29822,2.02599
1249.974439,3.25258,8.2122,1249.974194,4.37509,2.20133
1249.978586,13.3197,9.02992,1249.97834,0.533765,2.40823
1249.982732,-2.3727,9.846,1249.982487,2.41325,2.63912
1249.986878,-14.3577,10.6589,1249.986633,1.16262,2.89127
1249.991025,16.8076,11.5611,1249.990779,1.10786,3.14018
1249.995171,5.12561,12.3261,1249.994926,-0.688663,3.37114
1249.999317,0.216515,12.9082,1249.999072,-1.08241,3.53632
1250.003464,-0.163114,12.9788,1250.003218,0.795095,3.60963
1250.00761,0.166295,12.7212,1250.007365,3.42169,3.56939
1250.011756,-2.29929,12.1729,1250.011511,4.3785,3.42672
1250.015903,-7.67606,11.2599,1250.015657,2.2387,3.19622
1250.020049,-4.17976,10.2795,1250.019804,-1.24875,2.92639
1250.024195,9.75726,9.32845,1250.02395,1.93404,2.6461
1250.028342,9.06551,8.40186,1250.028096,4.54935,2.38255
1250.032488,9.88445,7.54027,1250.032243,3.78616,2.14183
1250.036634,16.7918,6.83768,1250.036389,2.46921,1.93398
1250.040781,13.7825,6.23303,1250.040535,2.92211,1.75632
1250.044927,10.8902,5.71361,1250.044682,3.63182,1.6058
1250.049073,13.587,5.27698,1250.048828,4.38405,1.47981
1250.05322,15.5141,4.92756,1250.052974,6.81884,1.3707
1250.057366,14.0877,4.59978,1250.057121,7.17976,1.28028
1250.061512,16.3336,4.32138,1250.061267,9.02582,1.20243
1250.065659,17.3843,4.12206,1250.065413,10.0418,1.13529
1250.069805,10.1918,3.92438,1250.06956,10.8704,1.07952
1250.073951,18.6977,3.73923,1250.073706,12.4295,1.02778
1250.078098,14.0163,3.57468,1250.077852,13.6362,0.983607
1250.082244,11.5819,3.43094,1250.081999,13.5471,0.944688
1250.08639,18.214,3.32564,1250.086145,13.2485,0.910238
1250.090537,17.3312,3.20415,1250.090291,14.5265,0.879044
1250.094683,17.5405,3.12418,1250.094438,14.7254,0.852948
1250.098829,17.4979,3.04056,1250.098584,14.3533,0.827866
1250.102976,14.2266,2.96014,1250.10273,11.5246,0.807058
1250.107122,18.8087,2.89413,1250.106877,9.75785,0.78788
1250.111268,16.1498,2.83361,1250.111023,8.06676,0.769603
1250.115415,16.6614,2.76987,1250.115169,7.46637,0.753266
1250.119561,19.0711,2.71493,1250.119316,8.08957,0.738225
1250.123707,18.3952,2.66915,1250.123462,7.08928,0.724531
1250.127854,16.6976,2.62375,1250.127608,6.44734,0.71135
1250.132,16.6447,2.5879,1250.131755,6.47343,0.700284
1250.136146,17.5263,2.54405,1250.135901,6.62255,0.689974
1250.140293,18.3325,2.50704,1250.140047,5.85546,0.679849
1250.144439,23.2601,2.46952,1250.144194,4.18129,0.670106
1250.148585,20.6496,2.44144,1250.14834,4.2835,0.660684
1250.152732,16.8327,2.40401,1250.152486,5.00656,0.651695
1250.156878,16.9075,2.37737,1250.156633,4.0125,0.644307
1250.161024,20.0776,2.35511,1250.160779,3.48599,0.636397
1250.165171,22.1187,2.32541,1250.164925,4.69984,0.630638
1250.169317,16.6077,2.30372,1250.169071,4.04231,0.624085
1250.173463,19.2617,2.28866,1250.173218,3.93085,0.618769
1250.17761,23.0289,2.27339,1250.177364,4.52182,0.614137
1250.181756,20.3821,2.2574,1250.18151,3.55572,0.60945
1250.185902,20.0839,2.24311,1250.185657,5.94572,0.605102
1250.190049,21.0062,2.22227,1250.189803,4.50231,0.60101
1250.194195,22.123,2.20708,1250.193949,2.91109,0.597884
1250.198341,22.1727,2.19451,1250.198096,2.62965,0.593854
1250.202488,21.4858,2.18141,1250.202242,2.36633,0.590635
1250.206634,19.7997,2.17264,1250.206388,3.5011,0.587802
1250.21078,20.9272,2.16835,1250.210535,4.12654,0.586452
1250.214927,21.2877,2.16153,1250.214681,5.97683,0.584222
1250.219073,20.351,2.15589,1250.218827,6.13386,0.582662
1250.223219,21.7557,2.1467,1250.222974,5.42215,0.580829
1250.227366,22.2169,2.1382,1250.22712,5.00563,0.579235
1250.231512,21.0823,2.13466,1250.231266,3.16071,0.578129
1250.235658,20.8485,2.13545,1250.235413,2.06956,0.576937
1250.239805,20.9397,2.13527,1250.239559,1.54935,0.575887
1250.243951,22.3709,2.13077,1250.243705,2.29839,0.575121
1250.248097,20.9611,2.12339,1250.247852,2.29801,0.575132
1250.252244,18.824,2.1269,1250.251998,1.55581,0.574774
1250.25639,22.5435,2.13003,1250.256144,1.74689,0.575791
1250.260536,23.013,2.13713,1250.260291,2.08352,0.577616
1250.264683,19.5495,2.14144,1250.264437,2.08775,0.578731
1250.268829,19.8765,2.14281,1250.268583,2.72864,0.579019
1250.272975,17.9793,2.15006,1250.27273,4.83039,0.579931
1250.277122,18.5214,2.14919,1250.276876,5.58096,0.580672
1250.281268,22.4452,2.15217,1250.281022,3.25172,0.581087
1250.285414,23.4183,2.15826,1250.285169,2.32805,0.582886
1250.289561,20.914,2.16014,1250.289315,1.80685,0.585097
1250.293707,22.4726,2.17169,1250.293461,1.478,0.587496
1250.297853,20.3863,2.1783,1250.297608,1.29987,0.589077
1250.302,19.2334,2.18864,1250.301754,1.39903,0.591045
1250.306146,20.0045,2.18871,1250.3059,1.27795,0.59168
1250.310292,19.369,2.18702,1250.310047,1.05933,0.591187
1250.314439,19.5772,2.19338,1250.314193,1.11467,0.5919
1250.318585,20.7371,2.19588,1250.318339,1.24935,0.593261
1250.322731,19.3006,2.2053,1250.322486,0.937648,0.595726
1250.326878,19.5309,2.2123,1250.326632,1.12237,0.59809
1250.331024,20.9159,2.2238,1250.330778,1.19964,0.600369
1250.33517,18.583,2.23892,1250.334925,1.163,0.60304
1250.339317,20.902,2.24963,1250.339071,1.33408,0.606264
1250.343463,25.7062,2.24857,1250.343217,1.21796,0.608122
1250.347609,22.4654,2.25943,1250.347364,1.59351,0.610535
1250.351756,22.2853,2.27565,1250.35151,1.57483,0.612858
1250.355902,19.8059,2.28571,1250.355656,2.6622,0.615642
1250.360048,20.9435,2.30131,1250.359803,2.82728,0.619357
1250.364195,18.8696,2.31463,1250.363949,1.76378,0.624254
1250.368341,18.5334,2.33239,1250.368095,1.34496,0.62804
1250.372487,19.9966,2.34113,1250.372242,1.11138,0.633249
1250.376634,18.1792,2.35744,1250.376388,1.53076,0.636415
1250.38078,15.228,2.37931,1250.380534,0.0812226,0.64264
1250.384926,20.8101,2.40221,1250.384681,0.394202,0.647866
1250.389073,19.4657,2.40936,1250.388827,1.43398,0.651861
1250.393219,19.2781,2.42625,1250.392973,1.46159,0.657858
1250.397365,21.2982,2.46018,1250.39712,2.09806,0.664658
1250.401512,22.0772,2.48487,1250.401266,2.00991,0.67129
1250.405658,22.7461,2.50986,1250.405412,2.33263,0.677181
1250.409804,18.9326,2.53,1250.409559,1.7845,0.682477
1250.413951,19.1025,2.55244,1250.413705,0.424693,0.689248
1250.418097,19.0966,2.57979,1250.417851,0.463807,0.697332
1250.422243,18.8882,2.60747,1250.421998,1.34258,0.7055
1250.42639,20.889,2.63811,1250.426144,1.33291,0.714583
1250.430536,22.4504,2.67381,1250.43029,0.614097,0.723938
1250.434682,18.4464,2.71266,1250.434437,0.224538,0.732239
1250.438829,19.2555,2.73741,1250.438583,1.19501,0.740121
1250.442975,19.7018,2.76447,1250.442729,2.0536,0.747392
1250.447121,17.7323,2.7987,1250.446876,1.31909,0.756573
1250.451268,19.3132,2.8289,1250.451022,1.98894,0.765051
1250.455414,19.1599,2.86334,1250.455168,0.711904,0.773283
1250.45956,19.1494,2.89518,1250.459315,1.14727,0.781279
1250.463707,14.3559,2.93181,1250.463461,1.21107,0.790478
1250.467853,15.0976,2.9491,1250.467607,0.699347,0.799571
1250.471999,18.2247,2.97975,1250.471754,0.808924,0.807777
1250.476146,16.8339,3.01233,1250.4759,0.161316,0.815617
1250.480292,18.9437,3.02063,1250.480046,1.11384,0.8193
1250.484438,21.1622,3.03121,1250.484193,-0.107105,0.823317
1250.488585,17.2479,3.0482,1250.488339,1.12964,0.827347
1250.492731,17.9087,3.0617,1250.492485,0.945821,0.83094
1250.496877,18.2997,3.06656,1250.496632,0.625791,0.835197
1250.501024,17.6713,3.0978,1250.500778,1.12785,0.840426
1250.50517,18.4156,3.12233,1250.504924,1.82795,0.845261
1250.509316,18.94,3.13821,1250.509071,1.7541,0.851083
1250.513463,18.8752,3.16417,1250.513217,2.39396,0.857558
1250.517609,19.0822,3.18696,1250.517363,3.13523,0.864008
1250.521755,11.1787,3.21919,1250.52151,2.33794,0.871473
1250.525902,10.986,3.23912,1250.525656,1.53965,0.878102
1250.530048,13.1381,3.27134,1250.529802,0.960844,0.885595
1250.534194,13.9224,3.30649,1250.533949,0.843653,0.895502
1250.538341,17.0471,3.34018,1250.538095,2.22572,0.905024
1250.542487,16.7087,3.38492,1250.542241,1.24459,0.915096
1250.546633,17.4495,3.42508,1250.546388,1.04888,0.926447
1250.55078,12.9589,3.47243,1250.550534,1.50852,0.939213
1250.554926,11.782,3.53238,1250.55468,3.00666,0.952919
1250.559072,13.7247,3.59338,1250.558827,5.84179,0.96799
1250.563219,11.7497,3.66159,1250.562973,7.41004,0.98757
1250.567365,18.2926,3.74121,1250.567119,5.52843,1.01697
1250.571511,15.5972,3.82177,1250.571266,2.57707,1.03597
1250.575658,14.0299,3.90015,1250.575412,1.37828,1.05203
1250.579804,16.8994,4.0048,1250.579558,1.31157,1.07882
1250.58395,16.2631,4.12895,1250.583705,0.926562,1.10931
1250.588097,14.102,4.23252,1250.587851,-0.477674,1.14202
1250.592243,13.1507,4.33794,1250.591997,0.781422,1.1708
1250.596389,9.93926,4.48013,1250.596144,0.583516,1.20566
1250.600536,13.8047,4.64259,1250.60029,0.627966,1.24774
1250.604682,6.29965,4.79814,1250.604436,1.1458,1.297
1250.608828,12.0545,5.1008,1250.608583,0.189549,1.36861
1250.612975,12.6521,5.31941,1250.612729,1.57044,1.42719
1250.617121,4.10449,5.54574,1250.616875,-0.359065,1.4954
1250.621267,12.9757,5.78738,1250.621022,0.469499,1.56139
1250.625414,12.4958,6.06962,1250.625168,1.93474,1.63391
1250.62956,7.25448,6.26725,1250.629314,0.769866,1.69835
1250.633706,6.04527,6.44197,1250.633461,3.27658,1.75504
1250.637853,-2.22046,6.56165,1250.637607,1.62269,1.7917
1250.641999,2.70988,6.50213,1250.641753,-2.0558,1.79051
1250.646145,5.61541,6.28792,1250.6459,0.339603,1.74679
1250.650292,8.41818,6.03038,1250.650046,0.567788,1.67601
1250.654438,12.2945,5.72328,1250.654192,-0.643939,1.588
1250.658584,15.6978,5.37995,1250.658339,1.16795,1.49639
1250.662731,13.4308,5.05836,1250.662485,1.19717,1.40967
1250.666877,12.6169,4.76034,1250.666631,0.69374,1.32768
1250.671023,12.3739,4.49637,1250.670778,1.82706,1.25029
1250.67517,16.2048,4.25539,1250.674924,2.67297,1.18057
1250.679316,17.2451,4.0386,1250.67907,1.76885,1.11971
1250.683462,17.7526,3.84374,1250.683217,2.06262,1.06311
1250.687609,21.2799,3.65781,1250.687363,0.318191,1.01238
1250.691755,16.5834,3.51477,1250.691509,1.47711,0.967591
1250.695901,18.5985,3.37398,1250.695656,0.552933,0.929917
1250.700048,16.7683,3.25202,1250.699802,1.52507,0.894245
1250.704194,20.4272,3.15824,1250.703948,1.35842,0.863751
1250.70834,17.2573,3.04736,1250.708095,0.639684,0.838075
1250.712487,17.9948,2.96432,1250.712241,2.38585,0.813673
1250.716633,20.0667,2.89554,1250.716387,2.47506,0.792557
1250.720779,15.8255,2.82249,1250.720534,1.18953,0.773017
1250.724926,16.097,2.76641,1250.72468,1.91646,0.756561
1250.729072,16.2112,2.72442,1250.728826,1.55614,0.741247
1250.733218,15.7607,2.66954,1250.732973,0.863729,0.726748
1250.737365,16.9094,2.62151,1250.737119,-0.211349,0.714751
1250.741511,17.8813,2.57808,1250.741265,0.860784,0.703151
1250.745657,17.9998,2.54518,1250.745412,0.96064,0.694759
1250.749804,17.9413,2.52188,1250.749558,0.607569,0.68598
1250.75395,17.8224,2.49298,1250.753704,0.863262,0.678114
1250.758096,19.5781,2.47319,1250.757851,0.0448725,0.671006
1250.762243,21.3174,2.44696,1250.761997,-0.688198,0.664023
1250.766389,20.4526,2.4255,1250.766143,0.0615029,0.658327
1250.770535,18.2903,2.40751,1250.77029,0.381881,0.653027
1250.774682,19.0681,2.38722,1250.774436,0.70699,0.648267
1250.778828,19.0946,2.36965,1250.778582,0.808161,0.64434
1250.782974,19.3707,2.35976,1250.782729,0.141244,0.639977
1250.787121,19.8614,2.34955,1250.786875,0.297416,0.636887
1250.791267,18.8407,2.34724,1250.791021,1.69758,0.634637
1250.795413,21.6062,2.33776,1250.795168,1.05665,0.631728
